timestamp_utc,source,run_id,session_id,step,user_step,user_type,item_id,topic_id,topic_name,vibe_id,vibe_style,cluster_id,headline,reward,regret,epsilon,decision,pred_score,listen_ms,total_ms,liked,shared,rewinded,fast_skip,finished,interest
2026-02-12T10:45:01.491681+00:00,live_app,,0005600b-41ae-4b92-a846-c3251be081b8,66,66,unknown_live,7101,2023,gritdaily.com,0,Analytical Deep Dive,43,Stephanie Shojaee and Shoma Group: Navigating Miami’s Luxury Real Estate Market - gritdaily.com,-8.1429555145432,,,skip,0.8992141485214233,1172.0,10000.0,False,False,False,True,False,0.1172
2026-02-12T10:45:01.494433+00:00,live_app,,0005600b-41ae-4b92-a846-c3251be081b8,67,67,unknown_live,8398,2429,source_tekedia,0,Analytical Deep Dive,43,LinkedIn Cofounder Reid Hoffman Says Vibe Coding Won’t Kill Productivity Software - Tekedia,-3.5493699638540352,,,skip,0.9075738787651062,5266.0,10000.0,False,False,False,False,False,0.5266
2026-02-12T10:45:01.497220+00:00,live_app,,0005600b-41ae-4b92-a846-c3251be081b8,68,68,unknown_live,5692,1606,isaaa.org,0,Analytical Deep Dive,37,EU Advances Legislative Process for New Genomic Techniques Toward Final Adoption - ISAAA.org,-2.173175069246143,,,skip,0.8953861594200134,5840.0,10000.0,False,False,False,False,False,0.584
2026-02-12T10:45:01.500127+00:00,live_app,,0005600b-41ae-4b92-a846-c3251be081b8,69,69,unknown_live,10689,3110,source_funding_the_future,0,Analytical Deep Dive,49,Has AI broken the job market? - Funding the Future,-7.914459150437509,,,skip,0.893282413482666,1448.0,10000.0,False,False,False,True,False,0.14479999999999998
2026-02-12T10:45:01.503195+00:00,live_app,,0005600b-41ae-4b92-a846-c3251be081b8,70,70,unknown_live,6879,1969,source_microsoft_azure,0,Analytical Deep Dive,37,Sora 2 in Azure AI Foundry: Create videos with responsible AI - Microsoft Azure,0.6068031361506165,,,skip,0.9044192433357239,6760.0,10000.0,False,False,False,False,False,0.6759999999999999
2026-02-12T10:45:01.506360+00:00,live_app,,0005600b-41ae-4b92-a846-c3251be081b8,71,71,unknown_live,427,13,theverge.com,0,Analytical Deep Dive,46,Aurora says it will ‘triple’ its driverless truck network,0.8891169231095676,,,skip,0.898982048034668,6863.0,10000.0,False,False,False,False,False,0.6863
2026-02-12T10:45:01.509227+00:00,live_app,,0005600b-41ae-4b92-a846-c3251be081b8,72,72,unknown_live,6092,381,source_the_express_tribune,5,Hype Beast,39,Meta’s Brain Typing Breakthrough: A $2 Million Lab Project That Reads Your Thoughts - The Express Tribune,5.899165165115323,,,skip,0.9005823731422424,8970.0,10000.0,True,False,False,False,False,0.897
2026-02-12T10:45:01.512012+00:00,live_app,,0005600b-41ae-4b92-a846-c3251be081b8,73,73,unknown_live,2131,102,source_discovery_alert,0,Analytical Deep Dive,38,Ukrainian Drone Strikes Cripple Russian Oil Terminals - Discovery Alert,4.4525636252876435,,,skip,0.9011281132698059,8286.0,10000.0,False,False,False,False,False,0.8286
2026-02-12T10:45:01.514894+00:00,live_app,,0005600b-41ae-4b92-a846-c3251be081b8,74,74,unknown_live,14965,350,aol.com,0,Analytical Deep Dive,25,"Chicago restaurateurs and cafe owners on 2026 dining trends: Community-driven recovery, global flavors, more craft mocktails - AOL.com",-1.9149482669493612,,,skip,0.9059304594993591,5872.0,10000.0,False,False,False,False,False,0.5871999999999999
2026-02-12T10:45:01.517613+00:00,live_app,,0005600b-41ae-4b92-a846-c3251be081b8,75,75,unknown_live,4160,564,source_visual_capitalist,0,Analytical Deep Dive,39,Charted: McDonald’s Price Inflation (2014-2024) - Visual Capitalist,3.4120605873371,,,skip,0.9020931124687195,7844.0,10000.0,False,False,False,False,False,0.7844
2026-02-12T10:45:01.520359+00:00,live_app,,0005600b-41ae-4b92-a846-c3251be081b8,76,76,unknown_live,2685,468,source_nhan_dan_online,0,Analytical Deep Dive,15,European Union prioritises strategic autonomy - Nhan Dan Online,-2.125649750651159,,,skip,0.8973830342292786,5799.0,10000.0,False,False,False,False,False,0.5799000000000001
2026-02-12T10:45:01.523474+00:00,live_app,,0005600b-41ae-4b92-a846-c3251be081b8,77,77,unknown_live,5382,1150,source_vietnam_investment_review_vir,0,Analytical Deep Dive,46,"Three startups receive $790,000 in funding at Net Zero Challenge - Vietnam Investment Review - VIR",10.0,,,auto,0.9040237069129944,9114.0,10000.0,True,False,True,False,False,0.9114000000000001
2026-02-12T10:45:01.526703+00:00,live_app,,0005600b-41ae-4b92-a846-c3251be081b8,78,78,unknown_live,13892,1582,source_new_scientist,0,Analytical Deep Dive,55,The critical computer systems still relying on decades-old code - New Scientist,-1.0670103571651277,,,skip,0.9006855487823486,6197.0,10000.0,False,False,False,False,False,0.6197
